material_id,formula_pretty,energy_above_hull,is_stable,spacegroup_symbol,spacegroup_number,crystal_system,density,volume,band_gap,has_props,theoretical,target_label
mp-532105,SiO2,0.017351781790125642,False,P6/mmm,191,Hexagonal,1.6128370494366637,3340.514586474914,5.558,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-600014,SiO2,0.01737583277777688,False,Pnma,62,Orthorhombic,1.811308265800186,1321.9924554538477,5.7274,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-600063,SiO2,0.017435030138887697,False,Cmcm,63,Orthorhombic,1.7139644548088406,1397.0743997465818,5.6966,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-600060,SiO2,0.017455431875001537,False,Pnma,62,Orthorhombic,1.729665882390115,2768.7842909639658,5.683199999999999,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-615993,SiO2,0.017484032222222723,False,C2/m,12,Monoclinic,1.8140142435890498,770.0119175130222,5.4699,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-555700,SiO2,0.017485710138890553,False,I4_1/amd,141,Tetragonal,1.8506983036436861,862.5702190986093,5.484,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-555251,SiO2,0.017512269722223195,False,Ima2,46,Orthorhombic,1.8597475365084972,214.59327273211113,5.641,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-15078,SiO2,0.01758040759259316,False,Immm,71,Orthorhombic,1.7714059441818617,1013.8285367706783,5.6346,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-554258,SiO2,0.017633480138890434,False,I4/mcm,140,Tetragonal,1.8024077515419816,885.6804127110838,5.4489,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-1195265,SiO2,0.017651827291667033,False,Pnma,62,Orthorhombic,1.7365340535461955,5515.666927461929,5.7794,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-667371,SiO2,0.01765650418650999,False,Pbcm,57,Orthorhombic,1.8202988384500174,3069.4137832693964,5.8205,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-639463,SiO2,0.017680253888890718,False,Pmma,51,Orthorhombic,1.8908492628962963,316.5952872178218,5.3927000000000005,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-667376,SiO2,0.017726821448414753,False,Cmce,64,Orthorhombic,1.79727850990519,3108.728176303902,5.6257,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-667368,SiO2,0.01773852545139043,False,Immm,71,Orthorhombic,1.622456377147193,1967.8276269791306,5.5885,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-560826,SiO2,0.01783695416666653,False,Cmcm,63,Orthorhombic,1.834748765748431,652.5514300897374,5.4244,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-559313,SiO2,0.017870901805556727,False,Cmce,64,Orthorhombic,1.9199645952999949,415.72569753816936,5.3664000000000005,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-561351,SiO2,0.017940285000001666,False,Pmmn,59,Orthorhombic,1.8420539885931122,1299.9270796171886,5.4512,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-600098,SiO2,0.017944371701391404,False,Cmcm,63,Orthorhombic,1.5991868531330726,1996.4611866735024,5.7534,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-1201887,SiO2,0.01813383125000101,False,P6/mcc,192,Hexagonal,1.6525195465704015,1449.0212033247046,5.5322,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-1250551,SiO2,0.018172296686508105,False,Cmce,64,Orthorhombic,1.804289751542909,6193.29610405414,5.6892,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-560998,SiO2,0.01830412037037199,False,Cmmm,65,Orthorhombic,1.7702382229559253,1014.4972993623425,5.5774,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-1249332,SiO2,0.01839271240740814,False,P6_3/mmc,194,Hexagonal,1.5679120739539227,2290.8196527728965,5.665900000000001,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-560336,SiO2,0.01842973180555596,False,Imma,74,Orthorhombic,1.6424850745409176,1943.831656072185,5.5874,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-559347,SiO2,0.01864310368055655,False,P4_2/nbc,133,Tetragonal,2.449122480454502,651.8078430128619,5.6325,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-600091,SiO2,0.018708470370370378,False,Imm2,44,Orthorhombic,1.7593398885273765,1020.7816625586802,5.685499999999999,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-556262,SiO2,0.018816912013889464,False,P-1,2,Triclinic,1.716331363579386,930.0985084431348,5.72,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",False,SiO2
mp-1179454,SiO2,0.0188390738888895,False,I4/mmm,139,Tetragonal,1.9101332163628038,208.93271050213397,6.0799,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
mp-639506,SiO2,0.0189062063888894,False,I2_12_12_1,24,Orthorhombic,1.854004578798761,1291.5479763488484,5.6572,"[<HasProps.materials: 'materials'>, <HasProps.thermo: 'thermo'>, <HasProps.xas: 'xas'>, <HasProps.grain_boundaries: 'grain_boundaries'>, <HasProps.electronic_structure: 'electronic_structure'>, <HasProps.bandstructure: 'bandstructure'>, <HasProps.dos: 'dos'>, <HasProps.magnetism: 'magnetism'>, <HasProps.elasticity: 'elasticity'>, <HasProps.dielectric: 'dielectric'>, <HasProps.piezoelectric: 'piezoelectric'>, <HasProps.surface_properties: 'surface_properties'>, <HasProps.oxi_states: 'oxi_states'>, <HasProps.provenance: 'provenance'>, <HasProps.charge_density: 'charge_density'>, <HasProps.eos: 'eos'>, <HasProps.phonon: 'phonon'>, <HasProps.absorption: 'absorption'>, <HasProps.insertion_electrodes: 'insertion_electrodes'>, <HasProps.substrates: 'substrates'>, <HasProps.chemenv: 'chemenv'>]",True,SiO2
