# branch_names=LA,TA,LO,TO; degeneracy=1,2,1,2
# branch	q_real(1/m)	f(THz)	vg(m/s)
1	8.9382967563e+09	10.2743148319	5434.6812974944
1	8.9406105789e+09	10.2763160172	5433.7557684490
1	8.9429244015e+09	10.2783168616	5432.8302394036
1	8.9452382241e+09	10.2803173652	5431.9047103581
1	8.9475520467e+09	10.2823175279	5430.9791813127
1	8.9498658693e+09	10.2843173498	5430.0536522673
1	8.9521796919e+09	10.2863168309	5429.1281232218
1	8.9544935146e+09	10.2883159712	5428.2025941764
1	8.9568073372e+09	10.2903147706	5427.2770651310
1	8.9591211598e+09	10.2923132292	5426.3515360855
1	8.9614349824e+09	10.2943113469	5425.4260070401
1	8.9637488050e+09	10.2963091239	5424.5004779947
1	8.9660626276e+09	10.2983065600	5423.5749489492
1	8.9683764502e+09	10.3003036552	5422.6494199038
1	8.9706902729e+09	10.3023004097	5421.7238908584
1	8.9730040955e+09	10.3042968233	5420.7983618129
1	8.9753179181e+09	10.3062928960	5419.8728327675
1	8.9776317407e+09	10.3082886280	5418.9473037221
1	8.9799455633e+09	10.3102840191	5418.0217746766
1	8.9822593859e+09	10.3122790693	5417.0962456312
1	8.9845732085e+09	10.3142737788	5416.1707165858
1	8.9868870311e+09	10.3162681474	5415.2451875403
1	8.9892008538e+09	10.3182621752	5414.3196584949
1	8.9915146764e+09	10.3202558621	5413.3941294495
1	8.9938284990e+09	10.3222492082	5412.4686004040
1	8.9961423216e+09	10.3242422135	5411.5430713586
1	8.9984561442e+09	10.3262348779	5410.6175423132
1	9.0007699668e+09	10.3282272015	5409.6920132677
1	9.0030837894e+09	10.3302191843	5408.7664842223
1	9.0053976121e+09	10.3322108263	5407.8409551769
1	9.0077114347e+09	10.3342021274	5406.9154261314
1	9.0100252573e+09	10.3361930877	5405.9898970860
1	9.0123390799e+09	10.3381837071	5405.0643680406
1	9.0146529025e+09	10.3401739858	5404.1388389952
1	9.0169667251e+09	10.3421639236	5403.2133099497
1	9.0192805477e+09	10.3441535205	5402.2877809043
1	9.0215943704e+09	10.3461427767	5401.3622518589
1	9.0239081930e+09	10.3481316919	5400.4367228134
1	9.0262220156e+09	10.3501202664	5399.5111937680
1	9.0285358382e+09	10.3521085000	5398.5856647226
1	9.0308496608e+09	10.3540963928	5397.6601356771
1	9.0331634834e+09	10.3560839448	5396.7346066317
1	9.0354773060e+09	10.3580711560	5395.8090775863
1	9.0377911286e+09	10.3600580263	5394.8835485408
1	9.0401049513e+09	10.3620445557	5393.9580194954
1	9.0424187739e+09	10.3640307444	5393.0324904500
1	9.0447325965e+09	10.3660165922	5392.1069614045
1	9.0470464191e+09	10.3680020992	5391.1814323591
1	9.0493602417e+09	10.3699872653	5390.2559033137
1	9.0516740643e+09	10.3719720906	5389.3303742682
1	9.0539878869e+09	10.3739565751	5388.4048452228
1	9.0563017096e+09	10.3759407187	5387.4793161774
1	9.0586155322e+09	10.3779245216	5386.5537871319
1	9.0609293548e+09	10.3799079836	5385.6282580865
1	9.0632431774e+09	10.3818911047	5384.7027290411
1	9.0655570000e+09	10.3838738850	5383.7771999956
1	9.0678708226e+09	10.3858563245	5382.8516709502
1	9.0701846452e+09	10.3878384232	5381.9261419048
1	9.0724984679e+09	10.3898201810	5381.0006128593
1	9.0748122905e+09	10.3918015980	5380.0750838139
1	9.0771261131e+09	10.3937826742	5379.1495547685
1	9.0794399357e+09	10.3957634095	5378.2240257230
1	9.0817537583e+09	10.3977438040	5377.2984966776
1	9.0840675809e+09	10.3997238577	5376.3729676322
1	9.0863814035e+09	10.4017035705	5375.4474385867
1	9.0886952261e+09	10.4036829425	5374.5219095413
1	9.0910090488e+09	10.4056619737	5373.5963804959
1	9.0933228714e+09	10.4076406640	5372.6708514504
1	9.0956366940e+09	10.4096190135	5371.7453224050
1	9.0979505166e+09	10.4115970222	5370.8197933596
1	9.1002643392e+09	10.4135746900	5369.8942643142
1	9.1025781618e+09	10.4155520170	5368.9687352687
1	9.1048919844e+09	10.4175290032	5368.0432062233
1	9.1072058071e+09	10.4195056486	5367.1176771779
1	9.1095196297e+09	10.4214819531	5366.1921481324
1	9.1118334523e+09	10.4234579168	5365.2666190870
1	9.1141472749e+09	10.4254335396	5364.3410900416
1	9.1164610975e+09	10.4274088216	5363.4155609961
1	9.1187749201e+09	10.4293837628	5362.4900319507
1	9.1210887427e+09	10.4313583632	5361.5645029053
1	9.1234025654e+09	10.4333326227	5360.6389738598
1	9.1257163880e+09	10.4353065414	5359.7134448144
1	9.1280302106e+09	10.4372801193	5358.7879157690
1	9.1303440332e+09	10.4392533563	5357.8623867235
1	9.1326578558e+09	10.4412262525	5356.9368576781
1	9.1349716784e+09	10.4431988079	5356.0113286327
1	9.1372855010e+09	10.4451710224	5355.0857995872
1	9.1395993236e+09	10.4471428961	5354.1602705418
1	9.1419131463e+09	10.4491144290	5353.2347414964
1	9.1442269689e+09	10.4510856210	5352.3092124509
1	9.1465407915e+09	10.4530564722	5351.3836834055
1	9.1488546141e+09	10.4550269826	5350.4581543601
1	9.1511684367e+09	10.4569971521	5349.5326253146
1	9.1534822593e+09	10.4589669808	5348.6070962692
1	9.1557960819e+09	10.4609364687	5347.6815672238
1	9.1581099046e+09	10.4629056157	5346.7560381783
1	9.1604237272e+09	10.4648744220	5345.8305091329
1	9.1627375498e+09	10.4668428873	5344.9049800875
1	9.1650513724e+09	10.4688110119	5343.9794510420
1	9.1673651950e+09	10.4707787956	5343.0539219966
1	9.1696790176e+09	10.4727462385	5342.1283929512
1	9.1719928402e+09	10.4747133405	5341.2028639057
1	9.1743066628e+09	10.4766801018	5340.2773348603
1	9.1766204855e+09	10.4786465222	5339.3518058149
1	9.1789343081e+09	10.4806126017	5338.4262767694
1	9.1812481307e+09	10.4825783404	5337.5007477240
1	9.1835619533e+09	10.4845437383	5336.5752186786
1	9.1858757759e+09	10.4865087954	5335.6496896332
1	9.1881895985e+09	10.4884735116	5334.7241605877
1	9.1905034211e+09	10.4904378870	5333.7986315423
1	9.1928172438e+09	10.4924019216	5332.8731024969
1	9.1951310664e+09	10.4943656153	5331.9475734514
1	9.1974448890e+09	10.4963289682	5331.0220444060
1	9.1997587116e+09	10.4982919803	5330.0965153606
1	9.2020725342e+09	10.5002546516	5329.1709863151
1	9.2043863568e+09	10.5022169820	5328.2454572697
1	9.2067001794e+09	10.5041789715	5327.3199282243
1	9.2090140021e+09	10.5061406203	5326.3943991788
1	9.2113278247e+09	10.5081019282	5325.4688701334
1	9.2136416473e+09	10.5100628953	5324.5433410880
1	9.2159554699e+09	10.5120235215	5323.6178120425
1	9.2182692925e+09	10.5139838069	5322.6922829971
1	9.2205831151e+09	10.5159437515	5321.7667539517
1	9.2228969377e+09	10.5179033553	5320.8412249062
1	9.2252107603e+09	10.5198626182	5319.9156958608
1	9.2275245830e+09	10.5218215403	5318.9901668154
1	9.2298384056e+09	10.5237801215	5318.0646377699
1	9.2321522282e+09	10.5257383620	5317.1391087245
1	9.2344660508e+09	10.5276962616	5316.2135796791
1	9.2367798734e+09	10.5296538203	5315.2880506336
1	9.2390936960e+09	10.5316110382	5314.3625215882
1	9.2414075186e+09	10.5335679153	5313.4369925428
1	9.2437213413e+09	10.5355244516	5312.5114634973
1	9.2460351639e+09	10.5374806470	5311.5859344519
1	9.2483489865e+09	10.5394365016	5310.6604054065
1	9.2506628091e+09	10.5413920154	5309.7348763610
1	9.2529766317e+09	10.5433471883	5308.8093473156
1	9.2552904543e+09	10.5453020205	5307.8838182702
1	9.2576042769e+09	10.5472565117	5306.9582892247
1	9.2599180996e+09	10.5492106622	5306.0327601793
1	9.2622319222e+09	10.5511644718	5305.1072311339
1	9.2645457448e+09	10.5531179406	5304.1817020884
1	9.2668595674e+09	10.5550710685	5303.2561730430
1	9.2691733900e+09	10.5570238556	5302.3306439976
1	9.2714872126e+09	10.5589763019	5301.4051149521
1	9.2738010352e+09	10.5609284073	5300.4795859067
1	9.2761148578e+09	10.5628801720	5299.5540568613
1	9.2784286805e+09	10.5648315958	5298.6285278159
1	9.2807425031e+09	10.5667826787	5297.7029987704
1	9.2830563257e+09	10.5687334208	5296.7774697250
1	9.2853701483e+09	10.5706838221	5295.8519406796
1	9.2876839709e+09	10.5726338826	5294.9264116341
1	9.2899977935e+09	10.5745836022	5294.0008825887
1	9.2923116161e+09	10.5765329810	5293.0753535433
1	9.2946254388e+09	10.5784820190	5292.1498244978
1	9.2969392614e+09	10.5804307161	5291.2242954524
1	9.2992530840e+09	10.5823790724	5290.2987664070
1	9.3015669066e+09	10.5843270879	5289.3732373615
1	9.3038807292e+09	10.5862747625	5288.4477083161
1	9.3061945518e+09	10.5882220963	5287.5221792707
1	9.3085083744e+09	10.5901690893	5286.5966502252
1	9.3108221971e+09	10.5921157414	5285.6711211798
1	9.3131360197e+09	10.5940620527	5284.7455921344
1	9.3154498423e+09	10.5960080232	5283.8200630889
1	9.3177636649e+09	10.5979536528	5282.8945340435
1	9.3200774875e+09	10.5998989417	5281.9690049981
1	9.3223913101e+09	10.6018438896	5281.0434759526
1	9.3247051327e+09	10.6037884968	5280.1179469072
1	9.3270189553e+09	10.6057327631	5279.1924178618
1	9.3293327780e+09	10.6076766886	5278.2668888163
1	9.3316466006e+09	10.6096202732	5277.3413597709
1	9.3339604232e+09	10.6115635171	5276.4158307255
1	9.3362742458e+09	10.6135064200	5275.4903016800
1	9.3385880684e+09	10.6154489822	5274.5647726346
1	9.3409018910e+09	10.6173912035	5273.6392435892
1	9.3432157136e+09	10.6193330840	5272.7137145437
1	9.3455295363e+09	10.6212746237	5271.7881854983
1	9.3478433589e+09	10.6232158225	5270.8626564529
1	9.3501571815e+09	10.6251566805	5269.9371274074
1	9.3524710041e+09	10.6270971977	5269.0115983620
1	9.3547848267e+09	10.6290373740	5268.0860693166
1	9.3570986493e+09	10.6309772095	5267.1605402711
1	9.3594124719e+09	10.6329167042	5266.2350112257
1	9.3617262945e+09	10.6348558580	5265.3094821803
1	9.3640401172e+09	10.6367946710	5264.3839531349
1	9.3663539398e+09	10.6387331432	5263.4584240894
1	9.3686677624e+09	10.6406712745	5262.5328950440
1	9.3709815850e+09	10.6426090651	5261.6073659986
1	9.3732954076e+09	10.6445465147	5260.6818369531
1	9.3756092302e+09	10.6464836236	5259.7563079077
1	9.3779230528e+09	10.6484203916	5258.8307788623
1	9.3802368755e+09	10.6503568188	5257.9052498168
1	9.3825506981e+09	10.6522929051	5256.9797207714
1	9.3848645207e+09	10.6542286506	5256.0541917260
1	9.3871783433e+09	10.6561640553	5255.1286626805
1	9.3894921659e+09	10.6580991192	5254.2031336351
1	9.3918059885e+09	10.6600338422	5253.2776045897
1	9.3941198111e+09	10.6619682244	5252.3520755442
1	9.3964336338e+09	10.6639022658	5251.4265464988
1	9.3987474564e+09	10.6658359663	5250.5010174534
1	9.4010612790e+09	10.6677693260	5249.5754884079
1	9.4033751016e+09	10.6697023448	5248.6499593625
1	9.4056889242e+09	10.6716350229	5247.7244303171
1	9.4080027468e+09	10.6735673601	5246.7989012716
1	9.4103165694e+09	10.6754993564	5245.8733722262
1	9.4126303920e+09	10.6774310120	5244.9478431808
1	9.4149442147e+09	10.6793623267	5244.0223141353
1	9.4172580373e+09	10.6812933006	5243.0967850899
1	9.4195718599e+09	10.6832239336	5242.1712560445
1	9.4218856825e+09	10.6851542258	5241.2457269990
1	9.4241995051e+09	10.6870841772	5240.3201979536
1	9.4265133277e+09	10.6890137877	5239.3946689082
1	9.4288271503e+09	10.6909430574	5238.4691398627
1	9.4311409730e+09	10.6928719863	5237.5436108173
1	9.4334547956e+09	10.6948005744	5236.6180817719
1	9.4357686182e+09	10.6967288216	5235.6925527264
1	9.4380824408e+09	10.6986567280	5234.7670236810
1	9.4403962634e+09	10.7005842935	5233.8414946356
1	9.4427100860e+09	10.7025115182	5232.9159655901
1	9.4450239086e+09	10.7044384021	5231.9904365447
1	9.4473377313e+09	10.7063649452	5231.0649074993
1	9.4496515539e+09	10.7082911474	5230.1393784538
1	9.4519653765e+09	10.7102170088	5229.2138494084
1	9.4542791991e+09	10.7121425294	5228.2883203630
1	9.4565930217e+09	10.7140677091	5227.3627913176
1	9.4589068443e+09	10.7159925480	5226.4372622721
1	9.4612206669e+09	10.7179170461	5225.5117332267
1	9.4635344895e+09	10.7198412033	5224.5862041813
1	9.4658483122e+09	10.7217650197	5223.6606751358
1	9.4681621348e+09	10.7236884953	5222.7351460904
1	9.4704759574e+09	10.7256116300	5221.8096170450
1	9.4727897800e+09	10.7275344239	5220.8840879995
1	9.4751036026e+09	10.7294568770	5219.9585589541
1	9.4774174252e+09	10.7313789892	5219.0330299087
1	9.4797312478e+09	10.7333007606	5218.1075008632
1	9.4820450705e+09	10.7352221912	5217.1819718178
1	9.4843588931e+09	10.7371432810	5216.2564427724
1	9.4866727157e+09	10.7390640299	5215.3309137269
1	9.4889865383e+09	10.7409844380	5214.4053846815
1	9.4913003609e+09	10.7429045052	5213.4798556361
1	9.4936141835e+09	10.7448242316	5212.5543265906
1	9.4959280061e+09	10.7467436172	5211.6287975452
1	9.4982418288e+09	10.7486626620	5210.7032684998
1	9.5005556514e+09	10.7505813659	5209.7777394543
1	9.5028694740e+09	10.7524997290	5208.8522104089
1	9.5051832966e+09	10.7544177513	5207.9266813635
1	9.5074971192e+09	10.7563354327	5207.0011523180
1	9.5098109418e+09	10.7582527733	5206.0756232726
1	9.5121247644e+09	10.7601697730	5205.1500942272
1	9.5144385870e+09	10.7620864320	5204.2245651817
1	9.5167524097e+09	10.7640027501	5203.2990361363
1	9.5190662323e+09	10.7659187273	5202.3735070909
1	9.5213800549e+09	10.7678343638	5201.4479780454
1	9.5236938775e+09	10.7697496594	5200.5224490000
1	9.5260077001e+09	10.7716646142	5199.5969199546
1	9.5283215227e+09	10.7735792281	5198.6713909091
1	9.5306353453e+09	10.7754935012	5197.7458618637
1	9.5329491680e+09	10.7774074335	5196.8203328183
1	9.5352629906e+09	10.7793210249	5195.8948037728
1	9.5375768132e+09	10.7812342755	5194.9692747274
1	9.5398906358e+09	10.7831471853	5194.0437456820
1	9.5422044584e+09	10.7850597543	5193.1182166366
1	9.5445182810e+09	10.7869719824	5192.1926875911
1	9.5468321036e+09	10.7888838697	5191.2671585457
1	9.5491459262e+09	10.7907954161	5190.3416295003
1	9.5514597489e+09	10.7927066217	5189.4161004548
1	9.5537735715e+09	10.7946174865	5188.4905714094
1	9.5560873941e+09	10.7965280105	5187.5650423640
1	9.5584012167e+09	10.7984381936	5186.6395133185
1	9.5607150393e+09	10.8003480359	5185.7139842731
1	9.5630288619e+09	10.8022575374	5184.7884552277
1	9.5653426845e+09	10.8041666980	5183.8629261822
1	9.5676565072e+09	10.8060755178	5182.9373971368
1	9.5699703298e+09	10.8079839968	5182.0118680914
1	9.5722841524e+09	10.8098921349	5181.0863390459
1	9.5745979750e+09	10.8117999322	5180.1608100005
1	9.5769117976e+09	10.8137073887	5179.2352809551
1	9.5792256202e+09	10.8156145043	5178.3097519096
1	9.5815394428e+09	10.8175212791	5177.3842228642
1	9.5838532655e+09	10.8194277131	5176.4586938188
1	9.5861670881e+09	10.8213338062	5175.5331647733
1	9.5884809107e+09	10.8232395585	5174.6076357279
1	9.5907947333e+09	10.8251449700	5173.6821066825
1	9.5931085559e+09	10.8270500407	5172.7565776370
1	9.5954223785e+09	10.8289547705	5171.8310485916
1	9.5977362011e+09	10.8308591595	5170.9055195462
1	9.6000500237e+09	10.8327632076	5169.9799905007
1	9.6023638464e+09	10.8346669149	5169.0544614553
1	9.6046776690e+09	10.8365702814	5168.1289324099
1	9.6069914916e+09	10.8384733071	5167.2034033644
1	9.6093053142e+09	10.8403759919	5166.2778743190
1	9.6116191368e+09	10.8422783359	5165.3523452736
1	9.6139329594e+09	10.8441803391	5164.4268162281
1	9.6162467820e+09	10.8460820014	5163.5012871827
1	9.6185606047e+09	10.8479833229	5162.5757581373
1	9.6208744273e+09	10.8498843035	5161.6502290918
1	9.6231882499e+09	10.8517849434	5160.7247000464
1	9.6255020725e+09	10.8536852424	5159.7991710010
1	9.6278158951e+09	10.8555852005	5158.8736419556
1	9.6301297177e+09	10.8574848179	5157.9481129101
1	9.6324435403e+09	10.8593840944	5157.0225838647
1	9.6347573630e+09	10.8612830301	5156.0970548193
1	9.6370711856e+09	10.8631816249	5155.1715257738
1	9.6393850082e+09	10.8650798789	5154.2459967284
1	9.6416988308e+09	10.8669777921	5153.3204676830
1	9.6440126534e+09	10.8688753644	5152.3949386375
1	9.6463264760e+09	10.8707725959	5151.4694095921
1	9.6486402986e+09	10.8726694866	5150.5438805467
1	9.6509541212e+09	10.8745660365	5149.6183515012
1	9.6532679439e+09	10.8764622455	5148.6928224558
1	9.6555817665e+09	10.8783581137	5147.7672934104
1	9.6578955891e+09	10.8802536410	5146.8417643649
1	9.6602094117e+09	10.8821488276	5145.9162353195
1	9.6625232343e+09	10.8840436732	5144.9907062741
1	9.6648370569e+09	10.8859381781	5144.0651772286
1	9.6671508795e+09	10.8878323421	5143.1396481832
1	9.6694647022e+09	10.8897261653	5142.2141191378
1	9.6717785248e+09	10.8916196477	5141.2885900923
1	9.6740923474e+09	10.8935127892	5140.3630610469
1	9.6764061700e+09	10.8954055899	5139.4375320015
1	9.6787199926e+09	10.8972980498	5138.5120029560
1	9.6810338152e+09	10.8991901688	5137.5864739106
1	9.6833476378e+09	10.9010819470	5136.6609448652
1	9.6856614605e+09	10.9029733844	5135.7354158197
1	9.6879752831e+09	10.9048644809	5134.8098867743
1	9.6902891057e+09	10.9067552366	5133.8843577289
1	9.6926029283e+09	10.9086456515	5132.9588286834
1	9.6949167509e+09	10.9105357256	5132.0332996380
1	9.6972305735e+09	10.9124254588	5131.1077705926
1	9.6995443961e+09	10.9143148511	5130.1822415471
1	9.7018582187e+09	10.9162039027	5129.2567125017
1	9.7041720414e+09	10.9180926134	5128.3311834563
1	9.7064858640e+09	10.9199809833	5127.4056544108
1	9.7087996866e+09	10.9218690123	5126.4801253654
1	9.7111135092e+09	10.9237567006	5125.5545963200
1	9.7134273318e+09	10.9256440480	5124.6290672745
1	9.7157411544e+09	10.9275310545	5123.7035382291
1	9.7180549770e+09	10.9294177202	5122.7780091837
1	9.7203687997e+09	10.9313040451	5121.8524801383
1	9.7226826223e+09	10.9331900292	5120.9269510928
1	9.7249964449e+09	10.9350756724	5120.0014220474
1	9.7273102675e+09	10.9369609748	5119.0758930020
1	9.7296240901e+09	10.9388459364	5118.1503639565
1	9.7319379127e+09	10.9407305571	5117.2248349111
1	9.7342517353e+09	10.9426148370	5116.2993058657
1	9.7365655579e+09	10.9444987761	5115.3737768202
1	9.7388793806e+09	10.9463823743	5114.4482477748
1	9.7411932032e+09	10.9482656317	5113.5227187294
1	9.7435070258e+09	10.9501485483	5112.5971896839
1	9.7458208484e+09	10.9520311240	5111.6716606385
1	9.7481346710e+09	10.9539133589	5110.7461315931
1	9.7504484936e+09	10.9557952530	5109.8206025476
1	9.7527623162e+09	10.9576768063	5108.8950735022
1	9.7550761389e+09	10.9595580187	5107.9695444568
1	9.7573899615e+09	10.9614388903	5107.0440154113
1	9.7597037841e+09	10.9633194210	5106.1184863659
1	9.7620176067e+09	10.9651996109	5105.1929573205
1	9.7643314293e+09	10.9670794600	5104.2674282750
1	9.7666452519e+09	10.9689589683	5103.3418992296
1	9.7689590745e+09	10.9708381357	5102.4163701842
1	9.7712728972e+09	10.9727169623	5101.4908411387
1	9.7735867198e+09	10.9745954480	5100.5653120933
1	9.7759005424e+09	10.9764735930	5099.6397830479
1	9.7782143650e+09	10.9783513971	5098.7142540024
1	9.7805281876e+09	10.9802288603	5097.7887249570
1	9.7828420102e+09	10.9821059827	5096.8631959116
1	9.7851558328e+09	10.9839827643	5095.9376668661
1	9.7874696554e+09	10.9858592051	5095.0121378207
1	9.7897834781e+09	10.9877353051	5094.0866087753
1	9.7920973007e+09	10.9896110642	5093.1610797298
1	9.7944111233e+09	10.9914864824	5092.2355506844
1	9.7967249459e+09	10.9933615599	5091.3100216390
1	9.7990387685e+09	10.9952362965	5090.3844925935
1	9.8013525911e+09	10.9971106922	5089.4589635481
1	9.8036664137e+09	10.9989847472	5088.5334345027
1	9.8059802364e+09	11.0008584613	5087.6079054573
1	9.8082940590e+09	11.0027318346	5086.6823764118
1	9.8106078816e+09	11.0046048670	5085.7568473664
1	9.8129217042e+09	11.0064775586	5084.8313183210
1	9.8152355268e+09	11.0083499094	5083.9057892755
1	9.8175493494e+09	11.0102219194	5082.9802602301
1	9.8198631720e+09	11.0120935885	5082.0547311847
1	9.8221769947e+09	11.0139649168	5081.1292021392
1	9.8244908173e+09	11.0158359042	5080.2036730938
1	9.8268046399e+09	11.0177065509	5079.2781440484
1	9.8291184625e+09	11.0195768567	5078.3526150029
1	9.8314322851e+09	11.0214468216	5077.4270859575
1	9.8337461077e+09	11.0233164458	5076.5015569121
1	9.8360599303e+09	11.0251857290	5075.5760278666
1	9.8383737529e+09	11.0270546715	5074.6504988212
1	9.8406875756e+09	11.0289232731	5073.7249697758
1	9.8430013982e+09	11.0307915339	5072.7994407303
1	9.8453152208e+09	11.0326594539	5071.8739116849
1	9.8476290434e+09	11.0345270331	5070.9483826395
1	9.8499428660e+09	11.0363942714	5070.0228535940
1	9.8522566886e+09	11.0382611688	5069.0973245486
1	9.8545705112e+09	11.0401277255	5068.1717955032
1	9.8568843339e+09	11.0419939413	5067.2462664577
1	9.8591981565e+09	11.0438598163	5066.3207374123
1	9.8615119791e+09	11.0457253504	5065.3952083669
1	9.8638258017e+09	11.0475905437	5064.4696793214
1	9.8661396243e+09	11.0494553962	5063.5441502760
1	9.8684534469e+09	11.0513199079	5062.6186212306
1	9.8707672695e+09	11.0531840787	5061.6930921851
1	9.8730810922e+09	11.0550479087	5060.7675631397
1	9.8753949148e+09	11.0569113978	5059.8420340943
1	9.8777087374e+09	11.0587745461	5058.9165050488
1	9.8800225600e+09	11.0606373536	5057.9909760034
1	9.8823363826e+09	11.0624998203	5057.0654469580
1	9.8846502052e+09	11.0643619461	5056.1399179125
1	9.8869640278e+09	11.0662237311	5055.2143888671
1	9.8892778504e+09	11.0680851753	5054.2888598217
1	9.8915916731e+09	11.0699462786	5053.3633307763
1	9.8939054957e+09	11.0718070411	5052.4378017308
1	9.8962193183e+09	11.0736674628	5051.5122726854
1	9.8985331409e+09	11.0755275436	5050.5867436400
1	9.9008469635e+09	11.0773872836	5049.6612145945
1	9.9031607861e+09	11.0792466828	5048.7356855491
1	9.9054746087e+09	11.0811057411	5047.8101565037
1	9.9077884314e+09	11.0829644586	5046.8846274582
1	9.9101022540e+09	11.0848228353	5045.9590984128
1	9.9124160766e+09	11.0866808711	5045.0335693674
1	9.9147298992e+09	11.0885385662	5044.1080403219
1	9.9170437218e+09	11.0903959203	5043.1825112765
1	9.9193575444e+09	11.0922529337	5042.2569822311
1	9.9216713670e+09	11.0941096062	5041.3314531856
1	9.9239851896e+09	11.0959659379	5040.4059241402
1	9.9262990123e+09	11.0978219287	5039.4803950948
1	9.9286128349e+09	11.0996775788	5038.5548660493
1	9.9309266575e+09	11.1015328879	5037.6293370039
1	9.9332404801e+09	11.1033878563	5036.7038079585
1	9.9355543027e+09	11.1052424838	5035.7782789130
1	9.9378681253e+09	11.1070967705	5034.8527498676
1	9.9401819479e+09	11.1089507164	5033.9272208222
1	9.9424957706e+09	11.1108043214	5033.0016917767
1	9.9448095932e+09	11.1126575856	5032.0761627313
1	9.9471234158e+09	11.1145105090	5031.1506336859
1	9.9494372384e+09	11.1163630915	5030.2251046404
1	9.9517510610e+09	11.1182153332	5029.2995755950
1	9.9540648836e+09	11.1200672341	5028.3740465496
1	9.9563787062e+09	11.1219187941	5027.4485175041
1	9.9586925289e+09	11.1237700133	5026.5229884587
1	9.9610063515e+09	11.1256208917	5025.5974594133
1	9.9633201741e+09	11.1274714292	5024.6719303678
1	9.9656339967e+09	11.1293216259	5023.7464013224
1	9.9679478193e+09	11.1311714818	5022.8208722770
1	9.9702616419e+09	11.1330209969	5021.8953432315
1	9.9725754645e+09	11.1348701711	5020.9698141861
1	9.9748892871e+09	11.1367190045	5020.0442851407
1	9.9772031098e+09	11.1385674970	5019.1187560952
1	9.9795169324e+09	11.1404156487	5018.1932270498
1	9.9818307550e+09	11.1422634596	5017.2676980044
1	9.9841445776e+09	11.1441109297	5016.3421689590
1	9.9864584002e+09	11.1459580589	5015.4166399135
1	9.9887722228e+09	11.1478048473	5014.4911108681
1	9.9910860454e+09	11.1496512948	5013.5655818227
1	9.9933998681e+09	11.1514974016	5012.6400527772
1	9.9957136907e+09	11.1533431675	5011.7145237318
1	9.9980275133e+09	11.1551885925	5010.7889946864
1	1.0000341336e+10	11.1570336768	5009.8634656409
1	1.0002655159e+10	11.1588784202	5008.9379365955
1	1.0004968981e+10	11.1607228227	5008.0124075501
1	1.0007282804e+10	11.1625668845	5007.0868785046
1	1.0009596626e+10	11.1644106054	5006.1613494592
1	1.0011910449e+10	11.1662539854	5005.2358204138
1	1.0014224272e+10	11.1680970247	5004.3102913683
1	1.0016538094e+10	11.1699397231	5003.3847623229
1	1.0018851917e+10	11.1717820807	5002.4592332775
1	1.0021165739e+10	11.1736240974	5001.5337042320
1	1.0023479562e+10	11.1754657733	5000.6081751866
1	1.0025793385e+10	11.1773071084	4999.6826461412
1	1.0028107207e+10	11.1791481027	4998.7571170957
1	1.0030421030e+10	11.1809887561	4997.8315880503
1	1.0032734852e+10	11.1828290687	4996.9060590049
1	1.0035048675e+10	11.1846690404	4995.9805299594
1	1.0037362498e+10	11.1865086713	4995.0550009140
1	1.0039676320e+10	11.1883479614	4994.1294718686
1	1.0041990143e+10	11.1901869107	4993.2039428231
1	1.0044303966e+10	11.1920255191	4992.2784137777
1	1.0046617788e+10	11.1938637867	4991.3528847323
1	1.0048931611e+10	11.1957017135	4990.4273556868
1	1.0051245433e+10	11.1975392994	4989.5018266414
1	1.0053559256e+10	11.1993765445	4988.5762975960
1	1.0055873079e+10	11.2012134487	4987.6507685505
1	1.0058186901e+10	11.2030500122	4986.7252395051
1	1.0060500724e+10	11.2048862348	4985.7997104597
1	1.0062814546e+10	11.2067221165	4984.8741814142
1	1.0065128369e+10	11.2085576575	4983.9486523688
1	1.0067442192e+10	11.2103928576	4983.0231233234
1	1.0069756014e+10	11.2122277169	4982.0975942780
1	1.0072069837e+10	11.2140622353	4981.1720652325
1	1.0074383660e+10	11.2158964129	4980.2465361871
1	1.0076697482e+10	11.2177302497	4979.3210071417
1	1.0079011305e+10	11.2195637456	4978.3954780962
1	1.0081325127e+10	11.2213969008	4977.4699490508
1	1.0083638950e+10	11.2232297150	4976.5444200054
1	1.0085952773e+10	11.2250621885	4975.6188909599
1	1.0088266595e+10	11.2268943211	4974.6933619145
1	1.0090580418e+10	11.2287261129	4973.7678328691
1	1.0092894240e+10	11.2305575639	4972.8423038236
1	1.0095208063e+10	11.2323886740	4971.9167747782
1	1.0097521886e+10	11.2342194433	4970.9912457328
1	1.0099835708e+10	11.2360498717	4970.0657166873
1	1.0102149531e+10	11.2378799594	4969.1401876419
1	1.0104463354e+10	11.2397097061	4968.2146585965
1	1.0106777176e+10	11.2415391121	4967.2891295510
1	1.0109090999e+10	11.2433681772	4966.3636005056
1	1.0111404821e+10	11.2451969015	4965.4380714602
1	1.0113718644e+10	11.2470252850	4964.5125424147
1	1.0116032467e+10	11.2488533276	4963.5870133693
1	1.0118346289e+10	11.2506810295	4962.6614843239
1	1.0120660112e+10	11.2525083904	4961.7359552784
1	1.0122973934e+10	11.2543354106	4960.8104262330
1	1.0125287757e+10	11.2561620899	4959.8848971876
1	1.0127601580e+10	11.2579884283	4958.9593681421
1	1.0129915402e+10	11.2598144260	4958.0338390967
