idxcell,idycell,idzcell,Temperature
1,335,1,300.7685664939551
1,336,1,300.7858376511226
1,337,1,300.8031088082902
1,338,1,300.8203799654577
1,339,1,300.83765112262523
1,340,1,300.85492227979273
1,341,1,300.8721934369603
1,342,1,300.8894645941278
1,343,1,300.90673575129534
1,344,1,300.92400690846284
1,345,1,300.9412780656304
1,346,1,300.95854922279796
1,347,1,300.97582037996546
1,348,1,300.993091537133
1,349,1,301.0103626943005
1,350,1,301.02763385146807
1,351,1,301.04490500863557
1,352,1,301.0621761658031
1,353,1,301.0794473229706
1,354,1,301.0967184801382
1,355,1,301.1139896373057
1,356,1,301.13126079447323
1,357,1,301.14853195164073
1,358,1,301.1658031088083
1,359,1,301.18307426597585
1,360,1,301.20034542314335
1,361,1,301.2176165803109
1,362,1,301.2348877374784
1,363,1,301.25215889464596
1,364,1,301.26943005181346
1,365,1,301.286701208981
1,366,1,301.3039723661485
1,367,1,301.32124352331607
1,368,1,301.33851468048357
1,369,1,301.3557858376511
1,370,1,301.3730569948186
1,371,1,301.3903281519862
1,372,1,301.40759930915374
1,373,1,301.42487046632124
1,374,1,301.4421416234888
1,375,1,301.4594127806563
1,376,1,301.47668393782385
1,377,1,301.49395509499135
1,378,1,301.5112262521589
1,379,1,301.5284974093264
1,380,1,301.54576856649396
1,381,1,301.56303972366146
1,382,1,301.580310880829
1,383,1,301.5975820379965
1,384,1,301.6148531951641
1,385,1,301.63212435233163
1,386,1,301.64939550949913
1,387,1,301.6666666666667
1,388,1,301.6839378238342
1,389,1,301.70120898100174
1,390,1,301.71848013816924
1,391,1,301.7357512953368
1,392,1,301.7530224525043
1,393,1,301.77029360967185
1,394,1,301.78756476683935
1,395,1,301.8048359240069
1,396,1,301.82210708117447
1,397,1,301.83937823834196
1,398,1,301.8566493955095
1,399,1,301.873920552677
1,400,1,301.8911917098446
1,401,1,301.9084628670121
1,402,1,301.92573402417963
1,403,1,301.94300518134713
1,404,1,301.9602763385147
1,405,1,301.9775474956822
1,406,1,301.99481865284974
1,407,1,302.01208981001724
1,408,1,302.0293609671848
1,409,1,302.04663212435236
1,410,1,302.06390328151986
1,411,1,302.0811744386874
1,412,1,302.0984455958549
1,413,1,302.11571675302247
1,414,1,302.13298791018997
1,415,1,302.1502590673575
1,416,1,302.167530224525
1,417,1,302.1848013816926
1,418,1,302.2020725388601
1,419,1,302.21934369602764
1,420,1,302.2366148531952
1,421,1,302.2538860103627
1,422,1,302.27115716753025
1,423,1,302.28842832469775
1,424,1,302.3056994818653
1,425,1,302.3229706390328
1,426,1,302.34024179620036
1,427,1,302.35751295336786
1,428,1,302.3747841105354
1,429,1,302.3920552677029
1,430,1,302.40932642487047
1,431,1,302.42659758203797
1,432,1,302.4438687392055
1,433,1,302.4611398963731
1,434,1,302.4784110535406
1,435,1,302.49568221070814
1,436,1,302.51295336787564
1,437,1,302.5302245250432
1,438,1,302.5474956822107
1,439,1,302.56476683937825
1,440,1,302.58203799654575
1,441,1,302.5993091537133
1,442,1,302.6165803108808
1,443,1,302.63385146804836
1,444,1,302.65112262521586
1,445,1,302.6683937823834
1,446,1,302.685664939551
1,447,1,302.7029360967185
1,448,1,302.72020725388603
1,449,1,302.73747841105353
1,450,1,302.7547495682211
1,451,1,302.7720207253886
1,452,1,302.78929188255614
1,453,1,302.80656303972364
1,454,1,302.8238341968912
1,455,1,302.8411053540587
1,456,1,302.85837651122625
1,457,1,302.8756476683938
1,458,1,302.8929188255613
1,459,1,302.91018998272887
1,460,1,302.92746113989637
1,461,1,302.9447322970639
1,462,1,302.9620034542314
1,463,1,302.979274611399
1,464,1,302.9965457685665
1,465,1,303.01381692573403
1,466,1,303.03108808290153
1,467,1,303.0483592400691
1,468,1,303.0656303972366
1,469,1,303.08290155440415
1,470,1,303.1001727115717
1,471,1,303.1174438687392
1,472,1,303.13471502590676
1,473,1,303.15198618307426
1,474,1,303.1692573402418
1,475,1,303.1865284974093
1,476,1,303.20379965457687
1,477,1,303.22107081174437
1,478,1,303.2383419689119
1,479,1,303.2556131260794
1,480,1,303.272884283247
1,481,1,303.2901554404145
1,482,1,303.30742659758204
1,483,1,303.3246977547496
1,484,1,303.3419689119171
1,485,1,303.35924006908465
1,486,1,303.37651122625215
1,487,1,303.3937823834197
1,488,1,303.4110535405872
1,489,1,303.42832469775476
1,490,1,303.44559585492226
1,491,1,303.4628670120898
1,492,1,303.4801381692573
1,493,1,303.4974093264249
1,494,1,303.51468048359243
1,495,1,303.5319516407599
1,496,1,303.5492227979275
1,497,1,303.566493955095
1,498,1,303.58376511226254
1,499,1,303.60103626943004
1,500,1,303.6183074265976
1,501,1,303.6355785837651
1,502,1,303.65284974093265
1,503,1,303.67012089810015
1,504,1,303.6873920552677
1,505,1,303.7046632124352
1,506,1,303.72193436960276
1,507,1,303.7392055267703
1,508,1,303.7564766839378
1,509,1,303.7737478411054
1,510,1,303.7910189982729
1,511,1,303.80829015544043
1,512,1,303.82556131260793
1,513,1,303.8428324697755
1,514,1,303.860103626943
1,515,1,303.87737478411054
1,516,1,303.89464594127804
1,517,1,303.9119170984456
1,518,1,303.9291882556131
1,519,1,303.94645941278065
1,520,1,303.9637305699482
1,521,1,303.9810017271157
1,522,1,303.99827288428327
1,523,1,304.01554404145077
1,524,1,304.0328151986183
1,525,1,304.0500863557858
1,526,1,304.0673575129534
1,527,1,304.0846286701209
1,528,1,304.10189982728843
1,529,1,304.11917098445593
1,530,1,304.1364421416235
1,531,1,304.153713298791
1,532,1,304.17098445595855
1,533,1,304.1882556131261
1,534,1,304.2055267702936
1,535,1,304.22279792746116
1,536,1,304.24006908462866
1,537,1,304.2573402417962
1,538,1,304.2746113989637
1,539,1,304.29188255613127
1,540,1,304.30915371329877
1,541,1,304.3264248704663
1,542,1,304.3436960276338
1,543,1,304.3609671848014
1,544,1,304.37823834196894
1,545,1,304.39550949913644
1,546,1,304.412780656304
1,547,1,304.4300518134715
1,548,1,304.44732297063905
1,549,1,304.46459412780655
1,550,1,304.4818652849741
1,551,1,304.4991364421416
1,552,1,304.51640759930916
1,553,1,304.53367875647666
1,554,1,304.5509499136442
1,555,1,304.5682210708118
1,556,1,304.5854922279793
1,557,1,304.60276338514683
1,558,1,304.62003454231433
